x,y
2116000,16872000
2116000,16893000
2116000,16908000
2116000,16935000
2116000,16962000
2116000,16992688
2116000,17272688
2116000,17534999
2116000,17545999
2116000,17585000
2116000,17635000
2116000,17703000
2116000,17901216
2116000,18112888
2116000,18461744
2116000,18747072
2116000,18762000
2116000,18987200
2116000,19482800
2116000,19776600
2116000,19810000
2116000,19833664
2116000,19842328
2116000,19847328
2116000,19851328
2116000,19866664
2116000,19889668
2116000,19902310
2116000,19907284
2116000,19911310
2116000,19917668
2116000,19936496
2116000,19953496
2116000,20301788
2116000,20654788
2116000,20669000
2116000,20677000
2116000,20681000
2116000,20688504
2116000,20705304
2116000,20717700
2116000,20728564
2116000,20748912
2116000,20759684
2116000,20780436
2116000,20833116
2116000,20892116
2116000,20959996
2116000,21001996
2116000,21021892
2116000,21079892
2116000,21118100
2116000,21119100
2116000,21121000
2116000,21145000
2116000,21175000
2116000,21184000
2116000,21187000
2116000,21200952
2116000,21219718
2116000,21246766
2116000,21278000
2116000,21312000
2116000,21339154
2116000,21363154
2116000,21401000
2116000,21419000
2116000,21431664
2116000,21460664
2116000,21480000
2116000,21495050
2116000,21509050
2116000,21513000
2116000,21516612
2116000,21517434
2116000,21517822
2116000,21518056
2116000,21518376
2295000,5640
2295000,11396
2295000,35756
2295000,121000
2295000,186000
2295000,195996
2295000,215996
2295000,248000
2295000,268308
2295000,298308
2295000,339000
2295000,401000
2295000,494046
2295000,538208
2295000,543162
2295000,555640
2295000,563640
2295000,573000
2295000,605000
2295000,653000
2295000,804000
2295000,980000
2295000,1060046
2295000,1090452
2295000,1099162
2295000,1108512
2295000,1111756
2295000,1120756
2295000,1152756
2295000,1211162
2295000,1245324
2295000,1256162
2295000,1300000
2295000,1350000
2295000,1406448
2295000,1451448
2295000,1468000
2295000,1567162
2295000,1688162
2295000,1730000
2295000,1749000
2295000,1786000
2295000,1833000
2295000,1856000
2295000,1869000
2295000,1939640
2295000,1999396
2295000,2001604
2295000,2100604
2295000,2215756
2295000,2264000
2295000,2314162
2295000,2342918
2295000,2387756
2295000,2456162
2295000,2507208
2295000,2526208
2295000,2540162
2295000,2745000
2295000,2946000
2295000,2960000
2295000,2989000
2295000,3025000
2295000,3036502
2295000,3047502
2295000,3062374
2295000,3078674
2295000,3102300
2295000,3119000
2295000,3144832
2295000,3262832
2295000,3503700
2295000,3766700
2295000,3906000
2295000,4075000
2295000,4230000
2295000,4318000
2295000,4403000
2295000,4470999
2295000,4535999
2295000,4541000
2295000,4585000
2295000,4625000
2295000,4634848
2295000,4653848
2295000,4695000
2295000,4760000
2295000,4801684
2295000,4810684
2295000,4815000
2295000,4848999
2295000,4898999
2295000,4932284
2295000,4965284
2295000,5005664
2295000,5052068
2295000,5106404
2295000,5141000
2295000,5150000
2295000,5155000
2295000,5175000
2295000,5224000
2295000,5259000
2295000,5265000
2295000,5271000
2295000,5287000
2295000,5320664
2295000,5386100
2295000,5429436
2295000,5432000
2295000,5463000
2295000,5500616
2295000,5514616
2295000,5521000
2295000,5525000
2295000,5534000
2295000,5642436
2295000,5753436
2295000,5795000
2295000,5842000
2295000,5927999
2295000,6090999
2295000,6201000
2295000,6221000
2295000,6223000
2295000,6226000
2295000,6229000
2295000,6258700
2295000,6429700
2295000,6583000
2295000,6596000
2295000,6599000
2295000,6643000
2295000,6703256
2295000,6760256
2295000,6815000
2295000,6861000
2295000,6908000
2295000,6927000
2295000,6937000
2295000,6946000
2295000,6953000
2295000,6986000
2295000,7018000
2295000,7030000
2295000,7039000
2295000,7042296
2295000,7046592
2295000,7094364
2295000,7142068
2295000,7145068
2295000,7147068
2295000,7149000
2295000,7150999
2295000,7151999
2295000,7168000
2295000,7189000
2295000,7196000
2295000,7206000
2295000,7221000
2295000,7228999
2295000,7229999
2295000,7248332
2295000,7267332
2295000,7268336
2295000,7273336
2295000,7369000
2295000,7460668
2295000,7461668
2295000,7462004
2295000,7462826
2295000,7470822
2295000,7494000
2295000,7513000
2295000,7517000
2295000,7572000
2295000,7627000
2295000,7634000
2295000,7646668
2295000,7653668
2295000,7654668
2295000,7656158
2295000,7670490
2295000,7690000
2295000,7702000
2295000,7716000
2295000,7742000
2295000,7773000
2295000,7796000
2295000,7815000
2295000,7830000
2295000,7837892
2295000,7916892
2295000,8076999
2295000,8174999
2295000,8208000
2295000,8232000
2295000,8239000
2295000,8308000
2295000,8380000
2295000,8402000
2295000,8433000
2295000,8458324
2295000,8471324
2295000,8480000
2295000,8493892
2295000,8550556
2295000,8613664
2295000,8628000
2295000,8634999
2295000,8641999
2295000,8661000
2295000,8725664
2295000,8780664
2295000,8944000
2295000,9128000
2295000,9191000
2295000,9247000
2295000,9273000
2295000,9324000
2295000,9387000
2295000,9413000
2295000,9438000
2295000,9455000
2295000,9460000
2295000,9468000
2295000,9499000
2295000,9536999
2295000,9547999
2295000,9572000
2295000,9598000
2295000,9607000
2295000,9716999
2295000,9819999
2295000,9824296
2295000,9892296
2295000,9957000
2295000,10006068
2295000,10060068
2295000,10067000
2295000,10092000
2295000,10139000
2295000,10189000
2295000,10233000
2295000,10252000
2295000,10290000
2295000,10337000
2295000,10371000
2295000,10408000
2295000,10456296
2295000,10491906
2295000,10494610
2295000,10520000
2295000,10553000
2295000,10563000
2295000,10566000
2295000,10586554
2295000,10606462
2295000,10608466
2295000,10639557
2295000,10669999
2295000,10676664
2295000,10684664
2295000,10703000
2295000,10745704
2295000,10784926
2295000,10799444
2295000,10801448
2295000,10802780
2295000,10803444
2295000,10804780
2295000,10809890
2295000,10829284
2295000,10850284
2295000,10860436
2295000,10870040
2295000,10877208
2295000,10880208
2295000,10884208
2295000,10889672
2295000,10893450
2295000,10920722
2295000,10947636
2295000,10971186
2295000,10994890
2295000,10996222
2295000,10996780
2295000,10998116
2295000,11021558
2295000,11045000
2295000,11047856
2295000,11051856
2295000,11058000
2295000,11069000
2295000,11080000
2295000,11096000
2295000,11114000
2295000,11139000
2295000,11180000
2295000,11398000
2295000,11681000
2295000,11777000
2295000,11802000
2295000,11822000
2295000,11887000
2295000,11951000
2295000,11988004
2295000,12027008
2295000,12077004
2295000,12125000
2295000,12129664
2295000,12132274
2295000,12175425
2295000,12217631
2295000,12220816
2295000,12225816
2295000,12236816
2295000,12279000
2295000,12318000
2295000,12330156
2295000,12339156
2295000,12352664
2295000,12370664
2295000,12405000
2295000,12451000
2295000,12478296
2295000,12493296
2295000,12504000
2295000,12520436
2295000,12533436
2295000,12534382
2295000,12546382
2295000,12568068
2295000,12586208
2295000,12601140
2295000,12613000
2295000,12637000
2295000,12656655
2295000,12662655
2295000,12669000
2295000,12708568
2295000,12747140
2295000,12749484
2295000,12752912
2295000,12755000
2295000,12756936
2295000,12758182
2295000,12761246
2295000,12764436
2295000,12768436
2295000,12794930
2295000,12835930
2295000,12855988
2295000,12864988
2295000,12872956
2295000,12873956
2295000,12993000
2295000,13127684
2295000,13179668
2295000,13216994
2295000,13223526
2295000,13324516
2295000,13453000
2295000,13574000
2295000,13742000
2295000,13867000
2295000,13934000
2295000,13987000
2295000,14119446
2295000,14247412
2295000,14296966
2295000,14326000
2295000,14439200
2295000,14581194
2295000,14616988
2295000,14622014
2295000,14737020
2295000,14863000
2295000,14898000
2295000,14947000
2295000,14997000
2295000,15020000
2295000,15025000
2295000,15049000
2295000,15090116
2295000,15134116
2295000,15169000
2295000,15224000
2295000,15279000
2295000,15321000
2295000,15447672
2295000,15580622
2295000,15645900
2295000,15716950
2295000,15776000
2295000,15795000
2295000,15836000
2295000,15903000
2295000,15937704
2295000,15979682
2295000,16038978
2295000,16096644
2295000,16347844
2295000,16676200
2295000,16792000
2295000,16797000
2295000,16808000
2295000,16825000
2295000,16848000
2295000,16872000
2295000,16893000
2295000,16908000
2295000,16935000
2295000,16962000
2295000,16992688
2295000,17272688
2295000,17534999
2295000,17545999
2295000,17585000
2295000,17635000
2295000,17703000
2295000,17901216
2295000,18112888
2295000,18461744
2295000,18747072
2295000,18762000
2295000,18987200
2295000,19482800
2295000,19776600
2295000,19810000
2295000,19833664
2295000,19842328
2295000,19847328
2295000,19851328
2295000,19866664
2295000,19889668
2295000,19902310
2295000,19907284
2295000,19911310
2295000,19917668
2295000,19936496
2295000,19953496
2295000,20301788
2295000,20654788
2295000,20669000
2295000,20677000
2295000,20681000
2295000,20688504
2295000,20705304
2295000,20717700
2295000,20728564
2295000,20748912
2295000,20759684
2295000,20780436
2295000,20833116
2295000,20892116
2295000,20959996
2295000,21001996
2295000,21021892
2295000,21079892
2295000,21118100
2295000,21119100
2295000,21121000
2295000,21145000
2295000,21175000
2295000,21184000
2295000,21187000
2295000,21200952
2295000,21219718
2295000,21246766
2295000,21278000
2295000,21312000
2295000,21339154
2295000,21363154
2295000,21401000
2295000,21419000
2295000,21431664
2295000,21460664
2295000,21480000
2295000,21495050
2295000,21509050
2295000,21513000
2295000,21516612
2295000,21517434
2295000,21517822
2295000,21518056
2295000,21518376
2375000,5640
2375000,11396
2375000,35756
2375000,121000
2375000,186000
2375000,195996
2375000,215996
2375000,248000
2375000,268308
2375000,298308
2375000,339000
2375000,401000
2375000,494046
2375000,538208
2375000,543162
2375000,555640
2375000,563640
2375000,573000
2375000,605000
2375000,653000
2375000,804000
2375000,980000
2375000,1060046
2375000,1090452
2375000,1099162
2375000,1108512
2375000,1111756
2375000,1120756
2375000,1152756
2375000,1211162
2375000,1245324
2375000,1256162
2375000,1300000
2375000,1350000
2375000,1406448
2375000,1451448
2375000,1468000
2375000,1567162
2375000,1688162
2375000,1730000
2375000,1749000
2375000,1786000
2375000,1833000
2375000,1856000
2375000,1869000
2375000,1939640
2375000,1999396
2375000,2001604
2375000,2100604
2375000,2215756
2375000,2264000
2375000,2314162
2375000,2342918
2375000,2387756
2375000,2456162
2375000,2507208
2375000,2526208
2375000,2540162
2375000,2745000
2375000,2946000
2375000,2960000
2375000,2989000
2375000,3025000
2375000,3036502
2375000,3047502
2375000,3062374
2375000,3078674
2375000,3102300
2375000,3119000
2375000,3144832
2375000,3262832
2375000,3503700
2375000,3766700
2375000,3906000
2375000,4075000
2375000,4230000
2375000,4318000
2375000,4403000
2375000,4470999
2375000,4535999
2375000,4541000
2375000,4585000
2375000,4625000
2375000,4634848
2375000,4653848
2375000,4695000
2375000,4760000
2375000,4801684
2375000,4810684
2375000,4815000
2375000,4848999
2375000,4898999
2375000,4932284
2375000,4965284
2375000,5005664
2375000,5052068
2375000,5106404
2375000,5141000
2375000,5150000
2375000,5155000
2375000,5175000
2375000,5224000
2375000,5259000
2375000,5265000
2375000,5271000
2375000,5287000
2375000,5320664
2375000,5386100
2375000,5429436
2375000,5432000
2375000,5463000
2375000,5500616
2375000,5514616
2375000,5521000
2375000,5525000
2375000,5534000
2375000,5642436
2375000,5753436
2375000,5795000
2375000,5842000
2375000,5927999
2375000,6090999
2375000,6201000
2375000,6221000
2375000,6223000
2375000,6226000
2375000,6229000
2375000,6258700
2375000,6429700
2375000,6583000
2375000,6596000
2375000,6599000
2375000,6643000
2375000,6703256
2375000,6760256
2375000,6815000
2375000,6861000
2375000,6908000
2375000,6927000
2375000,6937000
2375000,6946000
2375000,6953000
2375000,6986000
2375000,7018000
2375000,7030000
2375000,7039000
2375000,7042296
2375000,7046592
2375000,7094364
2375000,7142068
2375000,7145068
2375000,7147068
2375000,7149000
2375000,7150999
2375000,7151999
2375000,7168000
2375000,7189000
2375000,7196000
2375000,7206000
2375000,7221000
2375000,7228999
2375000,7229999
2375000,7248332
2375000,7267332
2375000,7268336
2375000,7273336
2375000,7369000
2375000,7460668
2375000,7461668
2375000,7462004
2375000,7462826
2375000,7470822
2375000,7494000
2375000,7513000
2375000,7517000
2375000,7572000
2375000,7627000
2375000,7634000
2375000,7646668
2375000,7653668
2375000,7654668
2375000,7656158
2375000,7670490
2375000,7690000
2375000,7702000
2375000,7716000
2375000,7742000
2375000,7773000
2375000,7796000
2375000,7815000
2375000,7830000
2375000,7837892
2375000,7916892
2375000,8076999
2375000,8174999
2375000,8208000
2375000,8232000
2375000,8239000
2375000,8308000
2375000,8380000
2375000,8402000
2375000,8433000
2375000,8458324
2375000,8471324
2375000,8480000
2375000,8493892
2375000,8550556
2375000,8613664
2375000,8628000
2375000,8634999
2375000,8641999
2375000,8661000
2375000,8725664
2375000,8780664
2375000,8944000
2375000,9128000
2375000,9191000
2375000,9247000
2375000,9273000
2375000,9324000
2375000,9387000
2375000,9413000
2375000,9438000
2375000,9455000
2375000,9460000
2375000,9468000
2375000,9499000
2375000,9536999
2375000,9547999
2375000,9572000
2375000,9598000
2375000,9607000
2375000,9716999
2375000,9819999
2375000,9824296
2375000,9892296
2375000,9957000
2375000,10006068
2375000,10060068
2375000,10067000
2375000,10092000
2375000,10139000
2375000,10189000
2375000,10233000
2375000,10252000
2375000,10290000
2375000,10337000
2375000,10371000
2375000,10408000
2375000,10456296
2375000,10491906
2375000,10494610
2375000,10520000
2375000,10553000
2375000,10563000
2375000,10566000
2375000,10586554
2375000,10606462
2375000,10608466
2375000,10639557
2375000,10669999
2375000,10676664
2375000,10684664
2375000,10703000
2375000,10745704
2375000,10784926
2375000,10799444
2375000,10801448
2375000,10802780
2375000,10803444
2375000,10804780
2375000,10809890
2375000,10829284
2375000,10850284
2375000,10860436
2375000,10870040
2375000,10877208
2375000,10880208
2375000,10884208
2375000,10889672
2375000,10893450
2375000,10920722
2375000,10947636
2375000,10971186
2375000,10994890
2375000,10996222
2375000,10996780
2375000,10998116
2375000,11021558
2375000,11045000
2375000,11047856
2375000,11051856
2375000,11058000
2375000,11069000
2375000,11080000
2375000,11096000
2375000,11114000
2375000,11139000
2375000,11180000
2375000,11398000
2375000,11681000
2375000,11777000
2375000,11802000
2375000,11822000
2375000,11887000
2375000,11951000
2375000,11988004
2375000,12027008
2375000,12077004
2375000,12125000
2375000,12129664
2375000,12132274
2375000,12175425
2375000,12217631
2375000,12220816
2375000,12225816
2375000,12236816
2375000,12279000
2375000,12318000
2375000,12330156
2375000,12339156
2375000,12352664
2375000,12370664
2375000,12405000
2375000,12451000
2375000,12478296
2375000,12493296
2375000,12504000
2375000,12520436
2375000,12533436
2375000,12534382
2375000,12546382
2375000,12568068
2375000,12586208
2375000,12601140
2375000,12613000
2375000,12637000
2375000,12656655
2375000,12662655
2375000,12669000
2375000,12708568
2375000,12747140
2375000,12749484
2375000,12752912
2375000,12755000
2375000,12756936
2375000,12758182
2375000,12761246
2375000,12764436
2375000,12768436
2375000,12794930
2375000,12835930
2375000,12855988
2375000,12864988
2375000,12872956
2375000,12873956
2375000,12993000
2375000,13127684
2375000,13179668
2375000,13216994
2375000,13223526
2375000,13324516
2375000,13453000
2375000,13574000
2375000,13742000
2375000,13867000
2375000,13934000
2375000,13987000
2375000,14119446
2375000,14247412
2375000,14296966
2375000,14326000
2375000,14439200
2375000,14581194
2375000,14616988
2375000,14622014
2375000,14737020
2375000,14863000
2375000,14898000
2375000,14947000
2375000,14997000
2375000,15020000
2375000,15025000
2375000,15049000
2375000,15090116
2375000,15134116
2375000,15169000
2375000,15224000
2375000,15279000
2375000,15321000
2375000,15447672
2375000,15580622
2375000,15645900
2375000,15716950
2375000,15776000
2375000,15795000
2375000,15836000
2375000,15903000
2375000,15937704
2375000,15979682
2375000,16038978
2375000,16096644
2375000,16347844
2375000,16676200
2375000,16792000
2375000,16797000
2375000,16808000
2375000,16825000
2375000,16848000
2375000,16872000
2375000,16893000
2375000,16908000
2375000,16935000
2375000,16962000
2375000,16992688
2375000,17272688
2375000,17534999
2375000,17545999
2375000,17585000
2375000,17635000
2375000,17703000
2375000,17901216
2375000,18112888
2375000,18461744
2375000,18747072
2375000,18762000
2375000,18987200
2375000,19482800
2375000,19776600
2375000,19810000
2375000,19833664
2375000,19842328
2375000,19847328
2375000,19851328
2375000,19866664
2375000,19889668
2375000,19902310
2375000,19907284
2375000,19911310
2375000,19917668
2375000,19936496
2375000,19953496
2375000,20301788
2375000,20654788
2375000,20669000
2375000,20677000
2375000,20681000
2375000,20688504
2375000,20705304
2375000,20717700
2375000,20728564
2375000,20748912
2375000,20759684
2375000,20780436
2375000,20833116
2375000,20892116
2375000,20959996
2375000,21001996
2375000,21021892
2375000,21079892
2375000,21118100
2375000,21119100
2375000,21121000
2375000,21145000
2375000,21175000
2375000,21184000
2375000,21187000
2375000,21200952
2375000,21219718
2375000,21246766
2375000,21278000
2375000,21312000
2375000,21339154
2375000,21363154
2375000,21401000
2375000,21419000
2375000,21431664
2375000,21460664
2375000,21480000
2375000,21495050
2375000,21509050
2375000,21513000
2375000,21516612
2375000,21517434
2375000,21517822
2375000,21518056
2375000,21518376
2471000,5640
2471000,11396
2471000,35756
2471000,121000
2471000,186000
2471000,195996
2471000,215996
2471000,248000
2471000,268308
2471000,298308
2471000,339000
2471000,401000
2471000,494046
2471000,538208
2471000,543162
2471000,555640
2471000,563640
2471000,573000
2471000,605000
2471000,653000
2471000,804000
2471000,980000
2471000,1060046
2471000,1090452
2471000,1099162
2471000,1108512
2471000,1111756
2471000,1120756
2471000,1152756
2471000,1211162
2471000,1245324
2471000,1256162
2471000,1300000
2471000,1350000
2471000,1406448
2471000,1451448
2471000,1468000
2471000,1567162
2471000,1688162
2471000,1730000
2471000,1749000
2471000,1786000
2471000,1833000
2471000,1856000
2471000,1869000
2471000,1939640
2471000,1999396
2471000,2001604
2471000,2100604
2471000,2215756
2471000,2264000
2471000,2314162
2471000,2342918
2471000,2387756
2471000,2456162
2471000,2507208
2471000,2526208
2471000,2540162
2471000,2745000
2471000,2946000
2471000,2960000
2471000,2989000
2471000,3025000
2471000,3036502
2471000,3047502
2471000,3062374
2471000,3078674
2471000,3102300
2471000,3119000
2471000,3144832
2471000,3262832
2471000,3503700
2471000,3766700
2471000,3906000
2471000,4075000
2471000,4230000
2471000,4318000
2471000,4403000
2471000,4470999
2471000,4535999
2471000,4541000
2471000,4585000
2471000,4625000
2471000,4634848
2471000,4653848
2471000,4695000
2471000,4760000
2471000,4801684
2471000,4810684
2471000,4815000
2471000,4848999
2471000,4898999
2471000,4932284
2471000,4965284
2471000,5005664
2471000,5052068
2471000,5106404
2471000,5141000
2471000,5150000
2471000,5155000
2471000,5175000
2471000,5224000
2471000,5259000
2471000,5265000
2471000,5271000
2471000,5287000
2471000,5320664
2471000,5386100
2471000,5429436
2471000,5432000
2471000,5463000
2471000,5500616
2471000,5514616
2471000,5521000
2471000,5525000
2471000,5534000
2471000,5642436
2471000,5753436
2471000,5795000
2471000,5842000
2471000,5927999
2471000,6090999
2471000,6201000
2471000,6221000
2471000,6223000
2471000,6226000
2471000,6229000
2471000,6258700
2471000,6429700
2471000,6583000
2471000,6596000
2471000,6599000
2471000,6643000
2471000,6703256
2471000,6760256
2471000,6815000
2471000,6861000
2471000,6908000
2471000,6927000
2471000,6937000
2471000,6946000
2471000,6953000
2471000,6986000
2471000,7018000
2471000,7030000
2471000,7039000
2471000,7042296
2471000,7046592
2471000,7094364
2471000,7142068
2471000,7145068
2471000,7147068
2471000,7149000
2471000,7150999
2471000,7151999
2471000,7168000
2471000,7189000
2471000,7196000
2471000,7206000
2471000,7221000
2471000,7228999
2471000,7229999
2471000,7248332
2471000,7267332
2471000,7268336
2471000,7273336
2471000,7369000
2471000,7460668
2471000,7461668
2471000,7462004
2471000,7462826
2471000,7470822
2471000,7494000
2471000,7513000
2471000,7517000
2471000,7572000
2471000,7627000
2471000,7634000
2471000,7646668
2471000,7653668
2471000,7654668
2471000,7656158
2471000,7670490
2471000,7690000
2471000,7702000
2471000,7716000
2471000,7742000
2471000,7773000
2471000,7796000
2471000,7815000
2471000,7830000
2471000,7837892
2471000,7916892
2471000,8076999
2471000,8174999
2471000,8208000
2471000,8232000
2471000,8239000
2471000,8308000
2471000,8380000
2471000,8402000
2471000,8433000
2471000,8458324
2471000,8471324
2471000,8480000
2471000,8493892
2471000,8550556
2471000,8613664
2471000,8628000
2471000,8634999
2471000,8641999
2471000,8661000
2471000,8725664
2471000,8780664
2471000,8944000
2471000,9128000
2471000,9191000
2471000,9247000
2471000,9273000
2471000,9324000
2471000,9387000
2471000,9413000
2471000,9438000
2471000,9455000
2471000,9460000
2471000,9468000
2471000,9499000
2471000,9536999
2471000,9547999
2471000,9572000
2471000,9598000
2471000,9607000
2471000,9716999
2471000,9819999
2471000,9824296
2471000,9892296
2471000,9957000
2471000,10006068
2471000,10060068
2471000,10067000
2471000,10092000
2471000,10139000
2471000,10189000
2471000,10233000
2471000,10252000
2471000,10290000
2471000,10337000
2471000,10371000
2471000,10408000
2471000,10456296
2471000,10491906
2471000,10494610
2471000,10520000
2471000,10553000
2471000,10563000
2471000,10566000
2471000,10586554
2471000,10606462
2471000,10608466
2471000,10639557
2471000,10669999
2471000,10676664
2471000,10684664
2471000,10703000
2471000,10745704
2471000,10784926
2471000,10799444
2471000,10801448
2471000,10802780
2471000,10803444
2471000,10804780
2471000,10809890
2471000,10829284
2471000,10850284
2471000,10860436
2471000,10870040
2471000,10877208
2471000,10880208
2471000,10884208
2471000,10889672
2471000,10893450
2471000,10920722
2471000,10947636
2471000,10971186
2471000,10994890
2471000,10996222
2471000,10996780
2471000,10998116
2471000,11021558
2471000,11045000
2471000,11047856
2471000,11051856
2471000,11058000
2471000,11069000
2471000,11080000
2471000,11096000
2471000,11114000
2471000,11139000
2471000,11180000
2471000,11398000
2471000,11681000
2471000,11777000
2471000,11802000
2471000,11822000
2471000,11887000
2471000,11951000
2471000,11988004
2471000,12027008
2471000,12077004
2471000,12125000
2471000,12129664
2471000,12132274
2471000,12175425
2471000,12217631
2471000,12220816
2471000,12225816
2471000,12236816
2471000,12279000
2471000,12318000
2471000,12330156
2471000,12339156
2471000,12352664
2471000,12370664
2471000,12405000
2471000,12451000
2471000,12478296
2471000,12493296
2471000,12504000
2471000,12520436
2471000,12533436
2471000,12534382
2471000,12546382
2471000,12568068
2471000,12586208
2471000,12601140
2471000,12613000
2471000,12637000
2471000,12656655
2471000,12662655
2471000,12669000
2471000,12708568
2471000,12747140
2471000,12749484
2471000,12752912
2471000,12755000
2471000,12756936
2471000,12758182
2471000,12761246
2471000,12764436
2471000,12768436
2471000,12794930
2471000,12835930
2471000,12855988
2471000,12864988
2471000,12872956
2471000,12873956
2471000,12993000
2471000,13127684
2471000,13179668
2471000,13216994
2471000,13223526
2471000,13324516
2471000,13453000
2471000,13574000
2471000,13742000
2471000,13867000
2471000,13934000
2471000,13987000
2471000,14119446
2471000,14247412
2471000,14296966
2471000,14326000
2471000,14439200
2471000,14581194
2471000,14616988
2471000,14622014
2471000,14737020
2471000,14863000
2471000,14898000
2471000,14947000
2471000,14997000
2471000,15020000
2471000,15025000
2471000,15049000
2471000,15090116
2471000,15134116
2471000,15169000
2471000,15224000
2471000,15279000
2471000,15321000
2471000,15447672
2471000,15580622
2471000,15645900
2471000,15716950
2471000,15776000
2471000,15795000
2471000,15836000
2471000,15903000
2471000,15937704
2471000,15979682
2471000,16038978
2471000,16096644
2471000,16347844
2471000,16676200
2471000,16792000
2471000,16797000
2471000,16808000
2471000,16825000
2471000,16848000
2471000,16872000
2471000,16893000
2471000,16908000
2471000,16935000
2471000,16962000
2471000,16992688
2471000,17272688
2471000,17534999
2471000,17545999
2471000,17585000
2471000,17635000
2471000,17703000
2471000,17901216
2471000,18112888
2471000,18461744
2471000,18747072
2471000,18762000
2471000,18987200
2471000,19482800
2471000,19776600
2471000,19810000
2471000,19833664
2471000,19842328
2471000,19847328
2471000,19851328
2471000,19866664
2471000,19889668
2471000,19902310
2471000,19907284
2471000,19911310
2471000,19917668
2471000,19936496
2471000,19953496
2471000,20301788
2471000,20654788
2471000,20669000
2471000,20677000
2471000,20681000
2471000,20688504
2471000,20705304
2471000,20717700
2471000,20728564
2471000,20748912
2471000,20759684
2471000,20780436
2471000,20833116
2471000,20892116
2471000,20959996
2471000,21001996
2471000,21021892
2471000,21079892
2471000,21118100
2471000,21119100
2471000,21121000
2471000,21145000
2471000,21175000
2471000,21184000
2471000,21187000
2471000,21200952
2471000,21219718
2471000,21246766
2471000,21278000
2471000,21312000
2471000,21339154
2471000,21363154
2471000,21401000
2471000,21419000
2471000,21431664
2471000,21460664
2471000,21480000
2471000,21495050
2471000,21509050
2471000,21513000
2471000,21516612
2471000,21517434
2471000,21517822
2471000,21518056
2471000,21518376
2557000,5640
2557000,11396
2557000,35756
2557000,121000
2557000,186000
2557000,195996
2557000,215996
2557000,248000
2557000,268308
2557000,298308
2557000,339000
2557000,401000
2557000,494046
2557000,538208
2557000,543162
2557000,555640
2557000,563640
2557000,573000
2557000,605000
2557000,653000
2557000,804000
2557000,980000
2557000,1060046
2557000,1090452
2557000,1099162
2557000,1108512
2557000,1111756
2557000,1120756
2557000,1152756
2557000,1211162
2557000,1245324
2557000,1256162
2557000,1300000
2557000,1350000
2557000,1406448
2557000,1451448
2557000,1468000
2557000,1567162
2557000,1688162
2557000,1730000
2557000,1749000
2557000,1786000
2557000,1833000
2557000,1856000
2557000,1869000
2557000,1939640
2557000,1999396
2557000,2001604
2557000,2100604
2557000,2215756
2557000,2264000
2557000,2314162
2557000,2342918
2557000,2387756
2557000,2456162
2557000,2507208
2557000,2526208
2557000,2540162
2557000,2745000
2557000,2946000
2557000,2960000
2557000,2989000
2557000,3025000
2557000,3036502
2557000,3047502
2557000,3062374
2557000,3078674
2557000,3102300
2557000,3119000
2557000,3144832
2557000,3262832
2557000,3503700
2557000,3766700
2557000,3906000
2557000,4075000
2557000,4230000
2557000,4318000
2557000,4403000
2557000,4470999
2557000,4535999
2557000,4541000
2557000,4585000
2557000,4625000
2557000,4634848
2557000,4653848
2557000,4695000
2557000,4760000
2557000,4801684
2557000,4810684
2557000,4815000
2557000,4848999
2557000,4898999
2557000,4932284
2557000,4965284
2557000,5005664
2557000,5052068
2557000,5106404
2557000,5141000
2557000,5150000
2557000,5155000
2557000,5175000
2557000,5224000
2557000,5259000
2557000,5265000
2557000,5271000
2557000,5287000
2557000,5320664
2557000,5386100
2557000,5429436
2557000,5432000
2557000,5463000
2557000,5500616
2557000,5514616
2557000,5521000
2557000,5525000
2557000,5534000
2557000,5642436
2557000,5753436
2557000,5795000
2557000,5842000
2557000,5927999
2557000,6090999
2557000,6201000
2557000,6221000
2557000,6223000
2557000,6226000
2557000,6229000
2557000,6258700
2557000,6429700
2557000,6583000
2557000,6596000
2557000,6599000
2557000,6643000
2557000,6703256
2557000,6760256
2557000,6815000
2557000,6861000
2557000,6908000
2557000,6927000
2557000,6937000
2557000,6946000
2557000,6953000
2557000,6986000
2557000,7018000
2557000,7030000
2557000,7039000
2557000,7042296
2557000,7046592
2557000,7094364
2557000,7142068
2557000,7145068
2557000,7147068
2557000,7149000
2557000,7150999
2557000,7151999
2557000,7168000
2557000,7189000
2557000,7196000
2557000,7206000
2557000,7221000
2557000,7228999
2557000,7229999
2557000,7248332
2557000,7267332
2557000,7268336
2557000,7273336
2557000,7369000
2557000,7460668
2557000,7461668
2557000,7462004
2557000,7462826
2557000,7470822
2557000,7494000
2557000,7513000
2557000,7517000
2557000,7572000
2557000,7627000
2557000,7634000
2557000,7646668
2557000,7653668
2557000,7654668
2557000,7656158
2557000,7670490
2557000,7690000
2557000,7702000
2557000,7716000
2557000,7742000
2557000,7773000
2557000,7796000
2557000,7815000
2557000,7830000
2557000,7837892
2557000,7916892
2557000,8076999
2557000,8174999
2557000,8208000
2557000,8232000
2557000,8239000
2557000,8308000
2557000,8380000
2557000,8402000
2557000,8433000
2557000,8458324
2557000,8471324
2557000,8480000
2557000,8493892
2557000,8550556
2557000,8613664
2557000,8628000
2557000,8634999
2557000,8641999
2557000,8661000
2557000,8725664
2557000,8780664
2557000,8944000
2557000,9128000
2557000,9191000
2557000,9247000
2557000,9273000
2557000,9324000
2557000,9387000
